gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.7,2547,1
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,49.8,4188,0
0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,4982,1
1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,24.4,1027,0
1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95.0,3024,0
0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,3,50.65,967,1
1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,3651,0
1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,39.95,90,0
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.4,4606,1
0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,6368,1
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,5597,0
1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,1049,1
0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,94.25,5452,0
0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,2881,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,503,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.65,5360,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,5548,0
1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,81.0,4792,0
1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,1028,0
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1406,0
0,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,0,99.05,2593,1
0,1,0,0,69,1,2,1,2,0,2,2,2,2,2,0,1,110.25,5799,0
0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,85.0,4594,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,19.75,2587,0
0,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,23.9,6526,0
0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,111.25,4894,1
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,55.1,292,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1536,0
1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,4075,0
0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,54.15,65,0
0,0,1,0,19,1,0,0,0,2,0,0,0,2,0,1,3,59.8,298,0
0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,83.85,3104,0
0,1,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,104.9,5481,0
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,3,75.3,1065,0
1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,66.65,4402,0
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,109.5,5982,0
0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,3146,0
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,0,19.3,873,0
1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,118.2,6269,0
0,0,0,0,14,1,0,0,0,2,0,0,0,0,1,0,1,51.45,5695,0
1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,3135,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1087,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,2473,0
1,0,0,0,65,1,2,1,2,0,0,2,0,2,1,0,2,93.55,5003,0
0,0,1,1,57,1,0,0,2,0,2,2,0,0,1,1,3,59.3,2893,0
1,0,1,0,13,1,2,1,0,0,2,0,2,2,0,1,1,102.25,693,1
1,1,0,0,19,1,0,1,0,0,2,0,2,2,0,1,1,95.9,1346,1
0,0,1,0,56,1,2,1,2,2,2,0,2,2,1,0,0,109.8,5031,0
0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,277,0
1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,1697,0
0,0,0,0,58,1,0,0,2,2,2,2,0,0,2,1,1,64.9,3296,0
0,1,0,0,47,1,2,1,0,2,0,2,2,0,0,1,2,95.05,3874,1
0,0,0,0,67,0,1,0,0,0,2,2,2,2,0,1,1,53.4,3140,0
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,24.9,4186,0
1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,44.7,2441,0
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,114.0,6132,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,20.25,6348,0
0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,1,53.85,2285,1
1,1,1,0,67,1,2,1,2,2,0,0,0,0,0,0,0,83.85,4668,0
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,0,20.2,4274,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,4823,0
1,1,1,0,52,1,2,1,2,0,2,0,2,2,0,1,2,104.2,4659,1
0,0,1,0,42,1,2,0,0,0,0,0,0,0,0,1,2,50.25,1878,1
1,0,1,1,50,1,0,2,1,1,1,1,1,1,1,1,3,20.35,6458,0
1,1,1,0,23,1,0,1,2,2,0,0,0,2,0,1,2,90.0,1701,0
0,0,1,1,67,0,1,0,2,2,2,2,2,0,2,0,1,54.2,3173,0
0,0,0,0,25,1,0,1,0,2,2,0,2,2,0,1,2,99.5,2046,1
0,1,1,0,39,1,0,1,2,2,0,0,2,2,1,0,3,99.1,3361,0
0,0,0,0,69,1,2,0,2,2,0,2,0,0,2,1,3,66.9,3937,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,25.85,2202,0
1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2522,0
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,71.0,5373,1
0,0,0,0,16,1,0,1,0,2,2,0,0,2,0,1,1,93.2,1067,1
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,0,20.95,542,0
0,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,109.2,5918,0
1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.35,517,1
0,1,0,0,26,1,0,1,2,0,0,0,2,0,0,1,1,85.8,1858,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,5202,1
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,2,19.65,2739,0
0,0,0,1,2,1,0,2,1,1,1,1,1,1,1,0,0,20.5,3299,0
0,0,0,0,36,1,2,0,2,0,2,2,2,2,1,1,1,89.65,2947,0
1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,3,74.35,4499,0
0,1,1,0,60,0,1,0,0,2,0,0,2,2,2,1,1,49.45,2554,0
0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,89.1,1134,0
1,1,1,0,45,1,2,0,2,0,2,2,0,2,2,0,1,75.15,3061,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,2576,0
0,0,1,1,31,1,2,1,0,0,2,2,2,2,0,1,2,104.2,2866,1
1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,90.05,3574,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.25,6008,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.9,3792,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.4,1525,0
0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,4507,0
1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.1,5303,1
1,1,0,0,35,1,2,1,2,0,0,0,0,2,0,0,1,91.0,2807,0
1,0,0,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.65,380,1
1,0,1,1,32,1,0,1,2,2,0,0,0,2,1,1,2,90.8,2671,0
1,0,0,0,43,1,2,1,0,2,0,0,0,0,0,1,2,77.85,2964,1
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,2,54.3,1595,1
0,1,1,0,54,1,0,2,1,1,1,1,1,1,2,1,3,18.95,108,0
0,1,0,0,11,1,2,1,0,0,0,0,2,2,0,1,0,95.15,6568,1
0,1,0,0,66,1,2,1,2,0,0,0,2,2,2,1,0,102.4,5240,0
1,0,1,1,61,1,2,1,0,0,2,0,2,2,1,1,2,99.9,5107,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,88.7,5251,0
1,0,1,1,44,0,1,0,0,0,2,2,2,2,1,1,2,54.3,1995,0
1,0,0,0,41,1,2,0,0,0,2,0,0,0,0,1,0,55.7,1914,0
1,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,2,103.95,4428,0
1,0,1,0,47,1,2,1,2,0,2,2,2,2,1,1,1,110.85,4456,1
1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,20.15,1173,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,20.05,3143,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,91.95,5319,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.5,6063,1
0,1,0,0,42,1,2,0,0,0,2,0,0,0,0,0,2,55.65,2112,0
0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,580,0
0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,587,0
0,0,1,1,68,1,2,1,0,2,0,2,0,0,1,1,0,83.65,4780,0
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,0,72.2,2694,1
1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,5787,0
1,0,0,0,17,1,0,0,0,0,0,2,0,0,0,0,3,51.5,6371,1
1,0,1,1,25,1,2,2,1,1,1,1,1,1,2,0,1,25.5,5136,0
1,1,0,0,43,1,0,1,0,0,0,0,2,2,0,1,3,89.55,3342,1
0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.5,454,0
0,1,0,0,5,1,0,1,2,2,0,0,0,0,0,0,2,80.7,3262,0
1,0,1,1,21,1,2,0,2,2,0,2,2,0,1,0,3,77.5,1139,1
0,0,1,1,69,1,2,1,2,2,2,2,2,0,1,1,1,105.1,5679,0
1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,25.15,2919,0
1,0,1,0,42,1,2,1,0,2,2,0,2,0,0,1,0,95.25,3429,1
1,0,1,0,52,1,2,1,0,2,0,2,0,2,0,1,1,95.65,4340,0
1,1,0,0,46,1,0,1,2,0,0,0,0,2,0,0,2,85.0,3435,1
1,0,1,0,61,1,2,0,2,2,2,2,0,2,2,1,0,80.8,4147,0
1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,3,24.85,5990,0
0,0,0,1,25,1,0,0,0,2,0,2,0,0,1,1,1,54.75,529,0
0,0,1,1,5,1,0,1,0,0,0,2,2,0,0,1,2,85.75,4027,1
1,0,0,0,15,0,1,0,0,0,2,0,2,2,1,0,2,50.75,5469,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.15,3352,0
1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,20.05,6234,0
0,1,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,98.25,4680,1
1,0,1,1,58,1,2,0,2,2,2,2,0,0,2,0,1,71.6,3653,0
1,0,1,1,62,1,0,1,2,2,0,0,0,0,1,1,1,81.45,4258,0
0,0,1,1,70,0,1,0,0,2,2,2,2,2,1,1,0,58.4,3549,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.7,2199,1
1,0,1,1,10,0,1,0,2,2,2,2,0,2,2,0,1,53.7,4405,0
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,0,19.6,4033,0
1,0,0,0,66,1,2,1,0,2,0,0,0,2,0,0,1,89.4,4939,0
0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,2,69.0,4323,1
1,0,1,1,51,1,2,1,0,2,0,2,0,0,1,0,0,84.2,3698,0
1,0,1,1,72,1,2,1,2,2,2,2,2,0,2,1,1,106.1,5841,0
1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1183,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,46.05,6062,1
1,0,0,1,70,1,2,0,2,2,0,2,0,0,1,0,0,64.95,3924,0
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,1,85.45,5100,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1650,0
0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,3,76.4,5866,1
0,0,0,0,5,1,2,1,0,0,2,0,2,2,0,1,2,100.5,4367,1
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.7,4747,0
1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,25.3,915,0
1,1,1,1,22,0,1,0,2,0,0,0,0,2,0,0,3,40.05,6328,1
1,1,1,0,33,1,2,1,0,2,0,0,2,2,0,1,0,100.6,2889,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,5498,1
1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74.0,3397,0
1,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,2,99.4,5699,0
1,0,0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,93.3,6433,1
1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,1229,1
0,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,107.45,5894,0
0,0,1,1,72,1,2,0,2,2,2,0,2,2,2,1,1,83.6,4926,0
1,1,1,0,54,1,2,1,0,0,2,0,2,2,0,1,1,99.05,4471,0
0,0,1,0,59,1,2,0,0,2,0,2,2,2,1,1,2,80.1,4019,0
1,0,0,0,54,1,0,0,2,2,0,0,2,0,2,1,0,65.3,3091,0
1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,2,89.55,4427,0
0,0,1,0,60,0,1,0,0,2,2,2,2,2,2,0,1,60.8,3163,0
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,74.5,1829,0
0,0,1,0,69,1,2,1,2,0,0,0,2,2,2,0,0,99.15,5466,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.25,1523,0
1,0,1,1,50,0,1,0,2,0,0,0,2,0,0,1,1,39.45,1699,0
0,0,0,0,56,0,1,0,0,0,0,0,2,2,0,1,1,44.85,2263,0
0,0,1,0,60,1,0,1,2,0,0,2,2,2,2,1,2,97.2,4692,0
1,1,1,0,69,1,2,1,2,0,2,2,2,2,1,1,3,110.55,5874,0
0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,35.05,3072,1
0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,73.0,5705,1
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.9,3866,0
1,0,1,1,60,1,0,0,0,2,0,2,2,2,2,0,0,76.95,3917,0
0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,3870,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.45,584,0
0,0,0,0,45,1,2,1,2,2,0,0,0,2,1,0,0,96.75,3812,0
0,0,0,0,25,0,1,0,0,0,2,2,2,2,1,0,2,54.2,821,0
1,0,0,0,44,1,0,1,0,0,2,2,2,2,2,0,0,100.1,3758,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.25,5758,0
1,1,0,0,33,1,2,1,0,2,2,0,0,0,0,1,1,83.85,2399,1
0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,0,20.85,3871,0
0,0,0,0,35,0,1,0,0,0,2,2,0,0,0,1,3,33.45,371,0
0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,4663,0
1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,1899,0
1,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,2,61.0,2898,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.65,814,1
1,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,4228,0
1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,3657,0
0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,1,20.35,2952,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,2904,1
0,0,1,0,70,1,2,1,0,0,2,2,2,2,2,1,0,104.3,5662,0
0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,6424,0
0,0,0,1,23,1,0,0,0,0,0,2,0,0,1,1,2,49.45,270,0
1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,341,0
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.55,5425,0
0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,2520,1
0,0,0,0,23,1,2,1,0,0,0,0,2,2,0,1,2,93.5,2019,0
1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,700,0
0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1146,0
1,0,0,0,26,1,2,1,0,0,0,0,0,2,0,1,2,83.95,1933,1
1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,79.45,877,0
1,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,116.2,5937,1
0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,5297,1
0,0,0,0,59,1,2,0,2,2,2,2,0,2,1,0,1,79.85,4088,0
1,0,1,1,39,1,2,1,0,0,2,0,2,2,1,0,2,100.0,3325,0
1,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,3436,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1531,1
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.2,101,0
0,1,1,0,31,0,1,0,2,2,2,0,0,2,1,1,1,50.4,1075,0
0,0,1,1,64,1,2,1,2,2,2,2,2,2,1,0,2,113.35,5674,0
1,0,1,1,46,1,2,1,0,2,0,0,0,0,0,1,0,80.0,3276,0
0,0,0,0,52,1,2,0,0,0,2,2,2,2,2,1,0,80.95,3654,0
0,0,1,1,67,1,2,2,1,1,1,1,1,1,2,1,3,24.9,1217,0
0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,3251,0
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,3566,1
0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,5915,0
0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,5642,1
0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95.0,2186,1
1,0,0,0,71,1,2,1,2,2,2,2,2,2,1,1,0,116.3,6183,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.9,4964,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.35,752,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1506,0
0,0,0,0,60,0,1,0,2,0,2,0,0,2,1,1,2,44.45,2448,0
0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.15,4540,0
1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,4715,1
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,1616,1
0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,3466,0
0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,2858,0
1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1066,0
1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,2,79.15,6006,1
1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,1,21.05,2035,0
1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,704,0
0,0,1,1,30,1,0,0,0,0,2,2,2,0,1,1,2,64.5,1635,0
0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,5280,1
0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.0,2677,1
0,0,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,105.95,3730,0
0,0,1,1,9,1,0,1,0,0,0,2,0,0,0,1,2,75.85,5238,0
0,0,1,1,17,1,0,1,2,0,0,2,2,0,0,0,2,91.85,1069,1
0,0,0,0,62,0,1,0,0,2,2,0,0,2,2,1,1,43.6,2430,0
1,0,0,0,28,1,0,1,0,2,0,2,2,0,1,1,0,91.25,2175,0
0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,5176,0
0,0,0,0,46,1,0,1,0,2,2,2,2,2,2,1,0,104.4,4198,0
0,0,1,0,23,1,2,1,0,0,2,0,0,2,0,0,3,90.15,1720,0
1,0,1,1,47,0,1,0,2,0,2,2,0,0,1,0,2,40.3,1378,0
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,0,105.25,5656,0
0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,5224,1
0,0,0,1,67,1,2,1,0,2,0,2,2,2,2,1,2,104.0,5581,0
0,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,69.65,6417,0
1,0,1,1,57,1,2,1,0,0,0,0,0,0,0,1,2,74.3,3480,0
0,0,1,1,55,1,2,1,2,0,0,0,2,2,1,0,3,100.9,4570,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1654,0
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,4190,1
1,0,0,0,23,1,2,1,0,0,2,2,2,0,0,1,1,96.9,1756,0
0,0,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.35,692,1
1,0,1,0,47,1,2,1,0,2,2,0,2,2,0,1,2,104.1,4363,0
1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,5713,0
0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2519,1
0,1,0,0,2,1,2,0,0,2,0,0,0,0,0,1,1,56.55,377,0
1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,4181,1
1,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,250,0
0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,1,69.05,1412,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,1,19.7,5714,0
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,1,3,20.05,5814,0
1,0,1,1,50,1,2,1,0,2,0,2,2,2,0,0,2,103.7,4334,1
1,0,1,0,42,1,2,1,2,0,2,0,0,2,0,1,2,94.4,3473,0
1,0,1,0,10,1,0,0,2,0,0,2,0,0,0,1,1,54.95,4734,0
0,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,4860,0
0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,5696,0
1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,168,0
1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,4804,1
0,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,0,80.45,4873,0
1,0,1,1,55,1,0,1,0,2,0,2,0,0,0,0,2,79.4,3658,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.3,1655,1
0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,0,62.8,3616,0
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.9,697,0
0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,2,74.85,5599,0
1,0,0,1,27,1,2,2,1,1,1,1,1,1,2,1,1,25.85,5992,0
1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,101.95,5564,1
0,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,68.3,3759,0
1,0,0,0,70,0,1,0,2,0,2,2,0,2,2,0,0,48.4,3026,0
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,1404,1
1,1,0,0,67,1,0,1,2,2,0,2,2,2,2,1,2,105.05,5655,0
0,0,0,0,45,1,2,1,0,2,0,0,2,0,0,1,1,89.3,3477,1
0,0,0,0,24,1,2,2,1,1,1,1,1,1,2,0,1,25.15,4634,0
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.5,6512,0
1,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,92.95,3560,0
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,20.7,922,0
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.3,5760,1
1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.35,485,0
1,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,44.65,3788,1
1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,232,1
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,5994,1
1,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,104.35,5291,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1528,0
1,0,1,1,38,1,0,0,2,2,2,2,2,0,1,0,2,74.05,2474,0
1,0,0,1,23,0,1,0,2,0,2,2,0,0,2,0,3,40.1,6278,0
0,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1440,0
1,0,0,1,4,1,2,1,0,2,0,0,2,2,0,1,2,101.7,3186,1
1,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,83.55,5020,0
0,0,1,0,35,1,0,0,0,2,0,2,0,0,0,0,2,56.85,1474,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1657,1
0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,198,0
1,0,1,1,70,1,0,1,0,2,2,2,2,2,1,1,2,106.15,5803,0
1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,78.95,2513,0
0,0,1,1,60,0,1,0,0,2,0,0,2,2,0,1,2,49.75,2708,0
1,0,0,0,26,1,2,1,2,2,0,0,2,0,0,1,1,92.4,2028,0
0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,4012,0
1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,3639,1
0,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,91.95,2912,0
1,1,0,0,54,1,0,0,0,0,2,2,0,2,1,0,0,65.25,3101,0
1,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,106.0,5924,1
0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,2,73.1,3582,0
0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,3679,0
0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,55.1,1017,1
0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,2868,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.6,6196,0
